DATA	MOTORISTA	CLIENTE	DESTINO	PEDIDO	NOTA FISCAL	REMESSA	PALETIZADA	QTD PALETES	SACO	BOMBONA	BALDE	TAMBOR	PESO LIQ	PESO BR	 VALOR NF 	MÊS	REGIÃO	ESTADO	PLACA	 CTE R$ 	CAMINHÃO
17/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (185)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8059	21348	80013421	SIM	1	0	0	0	4	840	860	R$ 55.927,97	MAR	Santa Catarina	SC	PNZ-9G53	R$ 137,50	HR
17/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (549)	JBS S/A CENTRO DE DISTRIBUICAO	8061	21346	80013418	SIM	1	50	0	0	0	1006	1026	R$ 8.323,25	MAR	São Paulo	SP	FCV-4I94	R$ 400,00	3 QUARTOS
17/03/2025	JM TRANSPORTES	ASSIS COMERCIAL LTDA (3120)	ASSIS COMERCIAL LTDA	8466	21343	80013413	SIM	1	8	0	0	0	212,85	232,85	R$ 3.406,10	MAR	São Paulo	SP	FCV-4I94	R$ 400,00	3 QUARTOS
17/03/2025	JM TRANSPORTES	JBS AVES LTDA. (625)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	8211	21345	80013416	SIM	2	50	0	0	0	1000	1040	R$ 23.375,03	MAR	Rio Grande do Sul	RS	ONN-9D62	R$ 260,00	TRUCK
17/03/2025	JM TRANSPORTES	BIOTEC&ATIVOS PESQUISA E DESENVOLVI MENTO EM CIENCIAS FISICAS E NATURAI (5856)	RODONAVES TRANSPORTES E ENCOMENDAS  LTDA	0	21351	80013424	SIM	1	0	0	0	0	5,25	25,25	R$ 28,41	MAR	Paraná	PR	ONN-9D62	R$ 260,00	TRUCK
17/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (475)	SEARA ALIMENTOS LTDA	8418	21341	80013419	SIM	1	25	0	0	0	503,5	523,5	R$ 9.103,56	MAR	Rio de Janeiro	RJ	ONN-9D62	R$ 260,00	TRUCK
17/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	7765	21340	80013417	SIM	4	150	0	0	0	3018	3098	R$ 27.707,10	MAR	Mato Grosso do Sul	MS	ONN-9D62	R$ 260,00	TRUCK
17/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (2584)	JBS S/A CENTRO DE DISTRIBUICAO	8005	21344	80013414	SIM	1	50	0	0	0	1006	1026	R$ 9.760,46	MAR	Rio Grande do Sul	RS	ONN-9D62	R$ 260,00	TRUCK
18/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1136)	JBS S/A CENTRO DE DISTRIBUICAO	8477	21363	80013448	SIM	2	100	0	0	0	2012	2052	R$ 19.520,92	MAR	Santa Catarina	SC	LQX-4E00	R$ 333,33	TOCO
18/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (5112)	JBS S/A CENTRO DE DISTRIBUICAO	8428	21362	80013447	SIM	5	200	0	0	0	4024	4124	R$ 31.502,83	MAR	Bahia	BA	LQX-4E00	R$ 333,33	TOCO
18/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	8198	21368	80013442	SIM	3	100	0	0	0	2000	2060	R$ 44.236,62	MAR	Mato Grosso do Sul	MS	LQX-4E00	R$ 333,33	TOCO
18/03/2025	JM TRANSPORTES	OLHOS D AGUA INDUSTRIA E COMERCIO D E CARNES LTDA (3090)	EXPRESSO ORLANDIA LTDA	8517	21365	80013452	SIM	1	12	0	0	0	274,05	294,05	R$ 8.190,95	MAR	São Paulo	SP	ONN-9D62	R$ 216,67	TRUCK
18/03/2025	JM TRANSPORTES	VIVA ALIMENTOS LTDA (3421)	PROTRAN TRANSPORTES RODOVIARIOS DE  CARGAS LTDA EXPRESSO PON	8045	21371	80013453	SIM	3	107	0	0	0	1617,84	1677,84	R$ 245.568,47	MAR	Pernambuco	PE	ONN-9D62	R$ 216,67	TRUCK
18/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7840	21366	80013439	SIM	2	80	0	0	0	1915,2	1955,2	R$ 36.062,86	MAR	Santa Catarina	SC	ONN-9D62	R$ 216,67	TRUCK
18/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3275)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8076	21367	80013440	SIM	1	0	25	0	0	129,375	149,375	R$ 1.937,50	MAR	Rio Grande do Sul	RS	ONN-9D62	R$ 216,67	TRUCK
18/03/2025	JM TRANSPORTES	BRITO & SANTOS FRIOS INDUSTRIA DE A LIMENTOS LTDA (3131)	SOPHIA NADER BISPO E SILVA TRANSPOR RTES NADER TRANSPORTES	8482	21369	80013449	SIM	5	190	0	0	0	4024	4124	R$ 61.910,00	MAR	Pernambuco	PE	ONN-9D62	R$ 216,67	TRUCK
18/03/2025	JM TRANSPORTES	ICANE INDUSTRIA E COMERCIO DE ALIME NTOS DO NORDESTE LTDA (1445)	KLNEXPRESS TRANSPORTES RODOVIARIOS  LTDA	8474	21373	80013455	SIM	1	25	5	0	0	610,2	630,2	R$ 27.765,34	MAR	Ceará	CE	ONN-9D62	R$ 216,67	TRUCK
18/03/2025	JM TRANSPORTES	BRASALIMENT INDUSTRIA E COMERCIO DE  CARNES LTDA (3135)	BRASALIMENT INDUSTRIA E COMERCIO DE	8498	21364	80013450	SIM	1	0	4	0	0	84,96	104,96	R$ 1.882,31	MAR	São Paulo	SP	AUM-4B70	R$ 133,33	3 QUARTOS
18/03/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8260	21360	80013445	SIM	1	0	3	0	0	63,72	83,72	R$ 864,61	MAR	São Paulo	SP	AUM-4B70	R$ 133,33	3 QUARTOS
18/03/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8259	21359	80013444	SIM	1	0	5	0	0	106,2	126,2	R$ 1.441,01	MAR	São Paulo	SP	AUM-4B70	R$ 133,33	3 QUARTOS
18/03/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8258	21358	80013443	SIM	2	40	0	0	0	1206	1246	R$ 9.552,07	MAR	São Paulo	SP	AUM-4B70	R$ 133,33	3 QUARTOS
18/03/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8268	21361	5000181264	SIM	1	35	0	0	0	1055,25	1075,25	R$ 58.485,39	MAR	São Paulo	SP	AUM-4B70	R$ 133,33	3 QUARTOS
18/03/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8513	21370	80013451	SIM	1	4	0	0	0	100,6	120,6	R$ 3.729,03	MAR	São Paulo	SP	AUM-4B70	R$ 133,33	3 QUARTOS
18/03/2025	JM TRANSPORTES	SOCOCO SA INDUSTRIAS ALIMENTICIAS (2777)	FLEXLOG TRANSPORTES LTDA FLEXLOG	8181	21374	80013456	SIM	3	84	0	0	0	2112,6	2172,6	R$ 191.100,01	MAR	Alagoas	AL	PNZ-9G53	R$ 275,00	HR
18/03/2025	JM TRANSPORTES	TEMPERABEM COMERCIO DE PRODUTOS ALIMENTICIOS LTDA (511)	TEMPERABEM COMERCIO DE PRODUTOS ALI	8157	21357	80013441	SIM	1	0	38	0	0	158,536	178,536	R$ 13.237,75	MAR	São Paulo	SP	PNZ-9G53	R$ 275,00	HR
19/03/2025	JM TRANSPORTES	REDENTOR TRIPAS LTDA (3111)	REDENTOR LOGISTICA E TRANSPORTES DE E CARGAS E ENCOMENDAS LT	8515	21377	80013461	SIM	1	30	0	0	0	618	638	R$ 13.666,42	MAR	Minas Gerais	MG	PNZ-9G53	R$ 266,67	3 QUARTOS
19/03/2025	JM TRANSPORTES	LIMA E ARRIGHI INDUSTRIA DE ALIMENT OS LTDA (4457)	TRANSPORTE CAMILLO DOS SANTOS LTDA TRANSPORTE CAMILO DOS SAN	8514	21376	80013460	SIM	1	15	0	0	0	309	329	R$ 6.833,21	MAR	Minas Gerais	MG	PNZ-9G53	R$ 266,67	3 QUARTOS
19/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (50)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	8057	21375	80013459	SIM	2	50	0	0	0	1006	1046	R$ 9.760,45	MAR	Rio Grande do Sul	RS	PNZ-9G53	R$ 266,67	3 QUARTOS
20/03/2025	JM TRANSPORTES	ABATEDOURO DE AVES CALIFORNIA LTDA (3234)	EXPRESSO RODO JABOTI LTDA EXPRESSO RODO JABOTI	8524	21395	80013520	SIM	3	48	0	0	0	1211,28	1271,28	R$ 43.332,26	MAR	São Paulo	SP	PNZ-9G53	R$ 100,00	3 QUARTOS
20/03/2025	JM TRANSPORTES	JBS AVES LTDA. (625)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	8516	21386	80013512	SIM	1	15	0	0	0	301,8	321,8	R$ 2.928,14	MAR	Rio Grande do Sul	RS	PNZ-9G53	R$ 100,00	3 QUARTOS
20/03/2025	JM TRANSPORTES	ASSOCIACAO DE AGROINDUSTRIAS ALIMEN TICIAS DE SC - ASAASC (3062)	EXPRESSO E LOGISTICA K N LTDA EXPRESSO KN	8526	21387	80013513	SIM	1	3	0	0	0	81,41	101,41	R$ 3.280,99	MAR	Santa Catarina	SC	PNZ-9G53	R$ 100,00	3 QUARTOS
20/03/2025	JM TRANSPORTES	ICANE INDUSTRIA E COMERCIO DE ALIME NTOS DO NORDESTE LTDA (1445)	KLNEXPRESS TRANSPORTES RODOVIARIOS  LTDA	8473	21389	80013515	SIM	2	75	0	0	0	1509	1549	R$ 64.290,01	MAR	Ceará	CE	ONN-9D62	R$ 250,00	TOCO
20/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8499	21385	80013511	SIM	1	35	0	0	0	702,8	722,8	R$ 17.668,03	MAR	Santa Catarina	SC	ONN-9D62	R$ 250,00	TOCO
20/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3210)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8527	21392	80013519	SIM	1	4	0	0	0	101,5	121,5	R$ 6.229,94	MAR	Santa Catarina	SC	ONN-9D62	R$ 250,00	TOCO
20/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7957	21383	80013509	SIM	2	0	90	0	0	2090,88	2130,88	R$ 231.184,71	MAR	Santa Catarina	SC	ONN-9D62	R$ 250,00	TOCO
20/03/2025	JM TRANSPORTES	COOPERATIVA AGRO PECUARIA VALE DO R IO DOCE LTDA (264)	M W TRANSPORTES LTDA	8445	21384	80013510	SIM	1	6	0	0	0	120,72	140,72	R$ 8.700,00	MAR	Minas Gerais	MG	DHS-1880	R$ 100,00	3 QUARTOS
20/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (167)	ALFA TRANSPORTES LTDA	8546	21388	80013514	SIM	1	0	0	9	0	186,84	206,84	R$ 5.289,56	MAR	Santa Catarina	SC	DHS-1880	R$ 100,00	3 QUARTOS
20/03/2025	JM TRANSPORTES	POLE ALIMENTOS LTDA (612)	MLS TRANSPORTE DE CARGAS LTDA	8433	21390	80013507	SIM	5	77	9	105	0	2911,122	3011,122	R$ 84.378,24	MAR	Ceará	CE	DHS-1880	R$ 100,00	3 QUARTOS
20/03/2025	JM TRANSPORTES	POLE ALIMENTOS LTDA (612)	MLS TRANSPORTE DE CARGAS LTDA	8544	21393	80013508	CAIXA	0	0	0	0	0	1,509	1,509	R$ 48,39	MAR	Ceará	CE	DHS-1880	R$ 100,00	3 QUARTOS
20/03/2025	JM TRANSPORTES	TVL FOODS E DISTRIBUICAO LTDA TVL FOODS E DISTRIBUICAO LTDA (2708)	CDJ EXPRESS E LOGISTICA LTDA	8535	21391	80013516	SIM	3	80	0	0	0	908,1	968,1	R$ 20.584,73	MAR	Pará	PA	DHS-1880	R$ 100,00	3 QUARTOS
21/03/2025	JM TRANSPORTES	NUTRIZA AGROINDUSTRIAL DE ALIMENTOS  S/A (3153)	FOLKAS EXPRESS TRANSPORTES E LOGIST TICA LTDA	7802	21396	80013525	SIM	2	100	0	0	0	2038	2078	R$ 12.599,90	MAR	Goiás	GO	PNZ-9G53	R$ 114,29	3 QUARTOS
21/03/2025	JM TRANSPORTES	NOVA CASA DE CARNES DANTA LTDA (4999)	NOVA CASA DE CARNES DANTA LTDA	8545	21400	80013529	SIM	1	1	0	0	0	80,66	100,66	R$ 3.260,97	MAR	São Paulo	SP	DHS-1880	R$ 114,29	3 QUARTOS
21/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (4543)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8531	21398	80013527	SIM	1	18	0	0	0	508,536	528,536	R$ 8.346,23	MAR	Paraná	PR	DHS-1880	R$ 114,29	3 QUARTOS
21/03/2025	JM TRANSPORTES	INCOLINDA INDUSTRIA E COMERCIO DE L INGUICA LTDA (3293)	ABT-LOG TRANSPORTES LTDA ABT-LOG	8528	21397	80013526	SIM	1	15	0	0	0	302,4	322,4	R$ 4.917,36	MAR	Rio de Janeiro	RJ	DHS-1880	R$ 114,29	3 QUARTOS
21/03/2025	JM TRANSPORTES	DISBEEF COMERCIO DE PRODUTOS ALIMEN TICIOS LTDA (5542)	ABT-LOG TRANSPORTES LTDA ABT-LOG	8595	21402	80013531	SIM	2	54	0	0	0	1343,04	1383,04	R$ 19.014,06	MAR	Rio de Janeiro	RJ	DHS-1880	R$ 114,29	3 QUARTOS
21/03/2025	JM TRANSPORTES	FIPEL - FRIGORIFICO INDUSTRIAL PERN AMBUCANO LTDA (2969)	COLINAS TRANSPORTADORA LTDA	8187	21404	80013538	SIM	1	10	0	0	0	202,2	222,2	R$ 2.758,00	MAR	Pernambuco	PE	DHS-1880	R$ 114,29	3 QUARTOS
21/03/2025	JM TRANSPORTES	PRODUTOS MACALE LTDA PRODUTOS MACALE LTDA (2734)	PICORELLI S A TRANSPORTES	8534	21399	80013528	SIM	1	0	10	0	0	210,4	230,4	R$ 13.866,77	MAR	Minas Gerais	MG	DHS-1880	R$ 114,29	3 QUARTOS
21/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1136)	JBS S/A CENTRO DE DISTRIBUICAO	8563	21401	80013530	SIM	1	0	0	5	0	103,8	123,8	R$ 2.938,64	MAR	Santa Catarina	SC	ONN-9D62	R$ 433,33	TRUCK
21/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1136)	JBS S/A CENTRO DE DISTRIBUICAO	8302	21403	80013532	SIM	1	15	0	0	0	303	323	R$ 13.843,39	MAR	Santa Catarina	SC	ONN-9D62	R$ 433,33	TRUCK
21/03/2025	JM TRANSPORTES	FRICO INDUSTRIA E COMERCIO DE ALIME NTOS LTDA (1949)	ARAGUAIA TRANSPORTES LTDA	8522	21405	80013542	SIM	11	301	40	0	0	8891,952	9111,952	R$ 477.161,83	MAR	Goiás	GO	ONN-9D62	R$ 433,33	TRUCK
24/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (2584)	JBS S/A CENTRO DE DISTRIBUICAO	8325	21411	80013550	SIM	1	50	0	0	0	1006	1026	R$ 9.760,46	MAR	Rio Grande do Sul	RS	PNZ-9G53	R$ 80,00	3 QUARTOS
24/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (2584)	JBS S/A CENTRO DE DISTRIBUICAO	8326	21424	80013564	SIM	1	25	0	0	0	500	520	R$ 11.687,52	MAR	Rio Grande do Sul	RS	PNZ-9G53	R$ 80,00	3 QUARTOS
24/03/2025	JM TRANSPORTES	ROGERIO MARCIO FERREIRA DE SOUZA (3022)	ROGERIO MARCIO FERREIRA DE SOUZA	8555	21419	80013558	SIM	1	14	0	0	0	410,6	430,6	R$ 5.041,97	MAR	São Paulo	SP	DHS-1880	R$ 80,00	3 QUARTOS
24/03/2025	JM TRANSPORTES	JBS AVES LTDA. (625)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	8211	21423	80013563	SIM	2	50	0	0	0	1000	1040	R$ 23.375,03	MAR	Rio Grande do Sul	RS	DHS-1880	R$ 80,00	3 QUARTOS
24/03/2025	JM TRANSPORTES	NUTRIZA AGROINDUSTRIAL DE ALIMENTOS  S/A (3153)	FOLKAS EXPRESS TRANSPORTES E LOGIST TICA LTDA	7683	21422	80013562	SIM	1	0	50	0	0	1000	1020	R$ 32.500,01	MAR	Goiás	GO	DHS-1880	R$ 80,00	3 QUARTOS
24/03/2025	JM TRANSPORTES	ANNA ALIMENTOS LTDA (66)	PICORELLI S A TRANSPORTES	8532	21414	80013554	SIM	2	30	0	0	0	761,25	801,25	R$ 10.749,44	MAR	Minas Gerais	MG	DHS-1880	R$ 80,00	3 QUARTOS
24/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (4543)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8566	21427	80013568	SIM	1	15	0	0	0	301,8	321,8	R$ 4.584,00	MAR	Paraná	PR	LQX-4E00	R$ 118,18	TRUCK
24/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3004)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8487	21413	80013552	SIM	1	0	100	0	0	517,5	537,5	R$ 7.750,00	MAR	Santa Catarina	SC	LQX-4E00	R$ 118,18	TRUCK
24/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3275)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8076	21407	80013546	SIM	1	0	30	0	0	155,25	175,25	R$ 2.325,01	MAR	Rio Grande do Sul	RS	LQX-4E00	R$ 118,18	TRUCK
24/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3211)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8437	21421	80013561	SIM	2	37	100	0	0	1261,94	1301,94	R$ 33.591,39	MAR	Mato Grosso do Sul	MS	LQX-4E00	R$ 118,18	TRUCK
24/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (4543)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8531	21417	80013553	SIM	1	18	0	0	0	508,536	528,536	R$ 8.346,23	MAR	Paraná	PR	LQX-4E00	R$ 118,18	TRUCK
24/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3004)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8088	21408	80013547	SIM	1	0	100	0	0	517,5	537,5	R$ 7.750,00	MAR	Santa Catarina	SC	LQX-4E00	R$ 118,18	TRUCK
24/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7840	21425	80013566	SIM	2	80	0	0	0	1915,2	1955,2	R$ 36.062,86	MAR	Santa Catarina	SC	LQX-4E00	R$ 118,18	TRUCK
24/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (185)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8435	21412	80013551	SIM	2	16	100	0	0	838,78	878,78	R$ 15.826,81	MAR	Santa Catarina	SC	LQX-4E00	R$ 118,18	TRUCK
24/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (4543)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8208	21410	80013549	SIM	1	25	0	0	0	503	523	R$ 17.419,98	MAR	Paraná	PR	ONN-9D62	R$ 118,18	TRUCK
24/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (185)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	8059	21406	80013545	SIM	7	39	100	30	8	3836,328	3976,328	R$ 175.745,87	MAR	Santa Catarina	SC	ONN-9D62	R$ 118,18	TRUCK
24/03/2025	JM TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7957	21418	80013557	SIM	4	0	180	0	0	4181,76	4261,76	R$ 462.369,42	MAR	Santa Catarina	SC	ONN-9D62	R$ 118,18	TRUCK
24/03/2025	JM TRANSPORTES	TEMPERABEM COMERCIO DE PRODUTOS ALIMENTICIOS LTDA (511)	TEMPERABEM COMERCIO DE PRODUTOS ALI	8160	21409	80013548	SIM	1	0	38	0	0	158,536	178,536	R$ 13.237,75	MAR	São Paulo	SP	SKC-1C92	R$ 80,00	3 QUARTOS
24/03/2025	JM TRANSPORTES	ROQUILDA SOUZA RAMOS DE MEDEIROS (236)	EPST - EMPRESA PRESTADORA DE SERVIC COS DE TRANSPORTE LTDA E	8559	21416	80013556	SIM	1	22	0	0	0	659,885	679,885	R$ 7.597,59	MAR	Bahia	BA	SKC-1C92	R$ 80,00	3 QUARTOS
24/03/2025	JM TRANSPORTES	58.864.326 ALEX SANDRO PEREIRA DOS SANTOS (5794)	R. O. DE FREITAS TRANSPORTES LTDA RBL TRANSPORTES RODOVIARIO	8588	21426	80013567	SIM	1	10	0	0	0	253	273	R$ 2.562,28	MAR	Mato Grosso do Sul	MS	SKC-1C92	R$ 80,00	3 QUARTOS
24/03/2025	JM TRANSPORTES	BRITO & SANTOS FRIOS INDUSTRIA DE A LIMENTOS LTDA (3131)	SOPHIA NADER BISPO E SILVA TRANSPOR RTES NADER TRANSPORTES	8556	21415	80013555	SIM	1	0	10	0	0	212,4	232,4	R$ 3.019,05	MAR	Pernambuco	PE	SKC-1C92	R$ 80,00	3 QUARTOS
25/03/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8262	21434	80013581	SIM	2	40	0	0	0	1206	1246	R$ 9.552,07	MAR	São Paulo	SP	PNZ-9G53	R$ 88,89	3 QUARTOS
25/03/2025	JM TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	8654	21430	80013578	SIM	2	2	0	0	0	50,3	90,3	R$ 2.308,52	MAR	São Paulo	SP	PNZ-9G53	R$ 88,89	3 QUARTOS
25/03/2025	JM TRANSPORTES	VISTA FOODS LTDA (4462)	VISTA FOODS LTDA	7852	21437	80013583	SIM	16	625	0	0	0	12500	12820	R$ 212.501,42	MAR	São Paulo	SP	ONN-9D62	R$ 216,67	TRUCK
25/03/2025	JM TRANSPORTES	FRIMESA COOPERATIVA CENTRAL (3215)	LSLOG ARMAZENAGEM E LOGISTICA LTDA. .	8454	21438	80013584	SIM	6	92	75	0	0	3405,8	3525,8	R$ 91.368,03	MAR	Paraná	PR	DHS-1880	R$ 88,89	3 QUARTOS
25/03/2025	JM TRANSPORTES	CONTRINGA - COMERCIO DE PRODUTOS PA RA ACOUGUES E FRIGORIFICOS LTDA (2686)	TRANSVALEN TRANSPORTES LTDA TRANSPORTADORA VALENCIA	8599	21429	80013577	SIM	1	13	0	0	0	354,53	374,53	R$ 6.123,72	MAR	Paraná	PR	DHS-1880	R$ 88,89	3 QUARTOS
25/03/2025	JM TRANSPORTES	AD'ORO S.A. (3243)	AD'ORO S.A.	7774	21440	80013586	SIM	2	70	0	0	0	2100	2140	R$ 26.691,16	MAR	São Paulo	SP	LQX-4E00	R$ 216,67	TRUCK
25/03/2025	JM TRANSPORTES	AD'ORO S.A. (3243)	AD'ORO S.A.	8087	21436	80013580	SIM	2	75	0	0	0	1500	1540	R$ 52.500,35	MAR	São Paulo	SP	LQX-4E00	R$ 216,67	TRUCK
25/03/2025	JM TRANSPORTES	AD'ORO S.A. (3243)	AD'ORO S.A.	7778	21433	80013575	SIM	3	105	0	0	0	2535,12	2595,12	R$ 37.371,73	MAR	São Paulo	SP	LQX-4E00	R$ 216,67	TRUCK
25/03/2025	JM TRANSPORTES	AD'ORO S.A. (3243)	AD'ORO S.A.	7776	21432	80013574	SIM	3	105	0	0	0	2535,12	2595,12	R$ 70.056,53	MAR	São Paulo	SP	LQX-4E00	R$ 216,67	TRUCK
25/03/2025	JM TRANSPORTES	AD'ORO S.A. (3243)	COOPERATIVA DE TRABALHO DE PRODUCAO	7092	21441	80013587	SIM	2	408	0	0	0	2472,48	2512,48	 R$ -   	MAR	São Paulo	SP	LQX-4E00	R$ 216,67	TRUCK
25/03/2025	JM TRANSPORTES	BALVITTO ALIMENTOS LTDA (2720)	BALVITTO ALIMENTOS LTDA	8665	21439	80013585	SIM	1	1	0	0	0	30,81	50,81	R$ 1.043,41	MAR	São Paulo	SP	FOC-4151	R$ 88,89	3 QUARTOS
25/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (2584)	JBS S/A CENTRO DE DISTRIBUICAO	8325	21411	80013550	SIM	1	50	0	0	0	1006	1026	R$ 9.760,46	MAR	Rio Grande do Sul	RS	FOC-4151	R$ 88,89	3 QUARTOS
25/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	8585	21435	80013582	SIM	1	50	0	0	0	1006	1026	R$ 7.875,71	MAR	Mato Grosso do Sul	MS	FOC-4151	R$ 88,89	3 QUARTOS
26/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (475)	JBS S/A CENTRO DE DISTRIBUICAO	8418	21456	80013601	SIM	1	50	0	0	0	1007	1027	R$ 18.207,11	MAR	Rio de Janeiro	RJ	ONN-9D62	R$ 144,44	TRUCK
26/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	8341	21461	80013626	SIM	2	100	0	0	0	2012	2052	R$ 21.963,21	MAR	Mato Grosso do Sul	MS	ONN-9D62	R$ 144,44	TRUCK
26/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (3201)	JBS S/A CENTRO DE DISTRIBUICAO	8245	21462	80013624	SIM	2	50	0	0	0	1006	1046	R$ 11.605,56	MAR	Santa Catarina	SC	ONN-9D62	R$ 144,44	TRUCK
26/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1434)	JBS S/A CENTRO DE DISTRIBUICAO	8475	21449	80013604	SIM	1	5	0	0	0	100,6	120,6	R$ 524,00	MAR	Paraná	PR	ONN-9D62	R$ 144,44	TRUCK
26/03/2025	JM TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	8431	21448	80013603	SIM	2	100	0	0	0	2000	2040	R$ 44.236,62	MAR	Mato Grosso do Sul	MS	ONN-9D62	R$ 144,44	TRUCK
